source,race_id,detail_url,crawled_at,last_checked,name,date_raw,event_date,time_raw,start_time,region,sido,venue,road_address,events_raw,distances,event_types,has_full,has_half,has_10k,has_5k,category,organizer,reg_start,reg_end,reg_status,official_url,description,image_url,contact_email,contact_phone,latitude,longitude
마라톤GO,2026-ulsan-namgu-mayor-cup-track-meet,https://marathongo.co.kr/raceDetail/domestic/2026-ulsan-namgu-mayor-cup-track-meet,2026-06-14T20:39:43,2026-06-14,2026 울산남구청장배 육상대회,2026-06-28 08:30 집결,2026-06-28,2026-06-28 08:30 집결,08:30,울산,울산광역시,태화강둔치 (태화다리 밑),,"10km,5km","[10.0, 5.0]","[""10km"", ""5km""]",False,False,True,True,로드,울산광역시 남구체육회,2026-05-11,2026-05-20,마감,http://modern-infinity-9e6.notion.site/2026-359918810cc280958531fd2261f990d6,태화강의 아른다운 풍경을 함께해요,https://marathongo.co.kr/assets/image/race/domestic/2026-ulsan-namgu-mayor-cup-track-meet.webp,,,35.5524072008137,129.307164007071
마라톤GO,1st-refresh-run-2026,https://marathongo.co.kr/raceDetail/domestic/1st-refresh-run-2026,2026-06-14T20:39:46,2026-06-14,제1회 리프레시런(RE.fresh Run),2026-06-28 07:00 집결,2026-06-28,2026-06-28 07:00 집결,07:00,경기,경기도,하남 미사경정공원,,"10km,5km","[10.0, 5.0]","[""10km"", ""5km""]",False,False,True,True,로드,-,2026-04-29,2026-06-05,마감,https://refreshrun.kr,"제1회 리프레시런은 도심 속 힐링 마라톤 프로젝트로 당신의 일상에 새로운 리듬을 선물합니다.
정신적·육체적 회복을 목표로 나만의 페이스를 찾고 온전한 휴식과 웰빙 문화를 확산시키기 위한 대회이며, 하남이 당신의 일상을 다시 뛰게 할 상반기 시즌 오프 마라톤입니다.
수변 코스와 대회 이후 인근 미사의 맛집과 녹색 가득한 풍경 속에서 가족과의 피크닉·데이트 코스로 추천합니다.",https://marathongo.co.kr/assets/image/race/domestic/1st-refresh-run-2026.webp,,,37.5593159285618,127.207022766767
마라톤GO,20th-gangbuk-mayor-marathon-2026-06-28,https://marathongo.co.kr/raceDetail/domestic/20th-gangbuk-mayor-marathon-2026-06-28,2026-06-14T20:39:48,2026-06-14,제20회 강북구청장배 마라톤,2026-06-28 08:30 집결,2026-06-28,2026-06-28 08:30 집결,08:30,서울,서울특별시,강북구 도봉로 102길21,,"10km,5km","[10.0, 5.0]","[""10km"", ""5km""]",False,False,True,True,로드,강북구육상연맹,2026-04-20,2026-05-31,마감,http://cafe.daum.net/Kangmaclub/IZkA,"- 생활체육 활성화로 건강과 체력증진을 통한 명랑한 사회조성과
마라톤 동호인 상호간의 친목도모와 화합을 다지는 계기를 마련하고,

- 특히, 생활마라톤을 범국민적 스포츠로 정착시켜 국민체위 향상과 건강증진에 기여함으로써 삶의 질 향상에 이바지 한다",https://marathongo.co.kr/assets/image/race/domestic/20th-gangbuk-mayor-marathon-2026-06-28.webp,,,37.64238839946736,127.0298445691386
마라톤GO,2026-blueberry-marathon-festival,https://marathongo.co.kr/raceDetail/domestic/2026-blueberry-marathon-festival,2026-06-14T20:39:51,2026-06-14,2026 전국블루베리마라톤축제,2026-06-28 08:30 집결,2026-06-28,2026-06-28 08:30 집결,08:30,전북,전북특별자치도,정읍 대흥무지개센터,,"10km,5km,5km가족부(2인1조),10km 단체전(3인1조)","[10.0, 5.0]","[""10km"", ""5km""]",False,False,True,True,로드,"대흥리마을공동체, 정읍시육상연",2026-04-10,2026-06-10,마감,http://dhrun.kr,"농촌 작은 마을에서 생산한 블루베리로 진행하는 마라톤축제입니다.
10회 이상 진행해오고 있습니다.",https://marathongo.co.kr/assets/image/race/domestic/2026-blueberry-marathon-festival.webp,,,35.5671501469752,126.857056263411
마라톤GO,1st-songdo-leebongju-marathon-2026,https://marathongo.co.kr/raceDetail/domestic/1st-songdo-leebongju-marathon-2026,2026-06-14T20:39:53,2026-06-14,제1회 송도 이봉주 마라톤,2026-06-28 08:30 집결,2026-06-28,2026-06-28 08:30 집결,08:30,인천,인천광역시,인천대학교 송도캠퍼스,,"10km,5km","[10.0, 5.0]","[""10km"", ""5km""]",False,False,True,True,로드,인천광역시육상연맹,2026-04-20,2026-05-15,마감,http://runsongdo.co.kr,"※홈페이지 준비중입니다. 
4/20일(월) 14:00 접수예정!

참가비 : 50,000원
10km, 5km 모두 기록칩 제공 / 시상
2026년의 상반기 마지막 대회는
송도이봉주마라톤대회와 함께하세요!",https://marathongo.co.kr/assets/image/race/domestic/1st-songdo-leebongju-marathon-2026.webp,,,37.37685895059928,126.63475694513664
마라톤GO,2026-seoulrun,https://marathongo.co.kr/raceDetail/domestic/2026-seoulrun,2026-06-14T20:39:56,2026-06-14,2026 서울런,2026-06-28 08:00 집결,2026-06-28,2026-06-28 08:00 집결,08:00,서울,서울특별시,여의도공원 문화의마당,,"하프,10km,5km","[21.0975, 10.0, 5.0]","[""하프"", ""10km"", ""5km""]",False,True,True,True,로드,서울런(주),2026-03-18,2026-06-17,접수중,http://seoulrun.kr/,"저희는 서울런이 단순히 달리고 돌아가는 하루가 아니라, 다시 힘을 낼 수 있는 기억으로 오래 남는 대회가 되기를 바라는 마음으로 준비했습니다. 참가해주신 여러분 모두가 안전하게, 그리고 기분 좋게 오늘을 마무리하시길 바랍니다.",https://marathongo.co.kr/assets/image/race/domestic/2026-seoulrun.webp,,,37.524630704323,126.920336120685
마라톤GO,saunarun-seokchonlake-june2026,https://marathongo.co.kr/raceDetail/domestic/saunarun-seokchonlake-june2026,2026-06-14T20:39:58,2026-06-14,사우나런 in 석촌호수,2026-06-30 상시 집결,2026-06-30,2026-06-30 상시 집결,,서울,서울특별시,석촌 호수 인근,,"10km,5km","[10.0, 5.0]","[""10km"", ""5km""]",False,False,True,True,로드,사우나런,2026-06-01,2026-06-25,접수중,http://saunarun.com,"달리고 비우고 비워내는 시간. 
몸을 단련하고 완벽하게 회복하는 SAUNA RUN
(6월 한달동안 진행)",https://marathongo.co.kr/assets/image/race/domestic/saunarun-seokchonlake-june2026.webp,,,37.5076807262772,127.099112837006
마라톤GO,2026-jeonmahyup-summer-free-training-marathon,https://marathongo.co.kr/raceDetail/domestic/2026-jeonmahyup-summer-free-training-marathon,2026-06-14T20:40:00,2026-06-14,2026 전마협 하계 무료 훈련 마라톤,2026-07-04 오전 7시 30분 집결,2026-07-04,2026-07-04 오전 7시 30분 집결,07:30,충남,충청남도,금산인삼엑스포주차장,,"10km,5km","[10.0, 5.0]","[""10km"", ""5km""]",False,False,True,True,로드,전국마라톤협회,2026-03-27,2026-06-30,접수중,http://mara1080.com/event/3c31740e-986e-4cb8-a7e5-850a80d2a5fd,"● 일시 : 2026. 07. 04. (토) 오전 7시 30분 출발
● 장소 : 금산인삼엑스포주차장
● 주최 : 전국마라톤협회
● 후원 : 금산군, 월드런
● 협찬 : 금산육상연맹, 금산마라톤클럽, 전사모
● 종목 : 5km, 10km
● 참가금 : 무료",https://marathongo.co.kr/assets/image/race/domestic/2026-jeonmahyup-summer-free-training-marathon.webp,,,36.098594943023905,127.50432150845857
마라톤GO,iron-run-2026-posco-marathon-1538-787-380,https://marathongo.co.kr/raceDetail/domestic/iron-run-2026-posco-marathon-1538-787-380,2026-06-14T20:40:03,2026-06-14,IRON RUN 2026,2026-07-04 08:00 집결,2026-07-04,2026-07-04 08:00 집결,08:00,경북,경상북도,포항 영일대해수욕장 장미광장,,15.38km,[15.38],"[""15.38km""]",False,False,False,False,로드,포스코노동조합,2026-04-01,2026-05-31,마감,http://www.ironrun.kr,"포스코노동조합 창립38주년 및 해오름대교 개통기념 전국마라톤대회『아이언런2026』대회는 포스코 노동조합에서 주최하며 15.38km코스, 7.87km코스 그리고 3.8km코스로 총 3개 코스로 구성되어 있습니다. 
철의 녹는점, 철의 비중 그리고 창립 38주년의 의미를 담아 코스를 구성했습니다. 포항 영일대 장미원 일원에서 진행되며, 아름다운 포항의 해안을 보며 달릴 수 있습니다.",https://marathongo.co.kr/assets/image/race/domestic/iron-run-2026-posco-marathon-1538-787-380.webp,,,36.0550695749354,129.378187000619
마라톤GO,10th-nowon-mayor-chairman-marathon-2026-07-05,https://marathongo.co.kr/raceDetail/domestic/10th-nowon-mayor-chairman-marathon-2026-07-05,2026-06-14T20:40:06,2026-06-14,제10회 노원구청장배 겸 회장배마라톤,2026-07-05 08:30 집결,2026-07-05,2026-07-05 08:30 집결,08:30,서울,서울특별시,창동교 나눔의 광장,,"10km,5km","[10.0, 5.0]","[""10km"", ""5km""]",False,False,True,True,로드,노원구 노원구육상경기연맹,2026-04-01,2026-06-15,접수중,http://www.nowonmarathon.com,"생활체육 활성화로 건강과 체력증진을 통한 명랑한 사회조성 및 마라톤 동호인 친목도모와 화합을 다지는 계기마련하고 마라톤의 범국민적 스포츠 정착에 이바지함을 목적으로한다.

대 회 명: 2026년 제10회 노원구청장배 겸 제9회 회장배 마라톤대회

일 시: 2026년07월05일 (일) 오전08시30분 (출발:09:00)

장 소: 창동교 아래 나눔의광장

주 최: 노원구체육회

주 관: 노원구육상경기연맹

후 원: 노원구

협 찬: 파리바게트상계제일점

코 스: 10km, 5km, (기록칩 사용)

시 상: 10Km, 5km 남여 농협상품권지급

참 가 비: 추후공지

기 념 품: 기능성T, 메달(기념품은 변경될 수있습니다.) (기념품은 배송되지 않으며, 당일 찿아가지 않은 기념품은 지급하지 않습니다.)

참가비납부계좌: 홈페이지참조



시상안내: 10km 남자, 여자(추후 공지)



5km 남자, 여자(추후공지)


-간식 (빵, 음료, 물), 제공



참가접수: 주로가 협소하여 안전상의 문제로 조기 마감될수있습니다

문의: 노원육상경기연맹 김헌성회장 (010-2738-2038) 오전10시~오후6시까지



기타문의

노원구육상경기연맹 회장 이달영

노원구육상경기연맹 사무장 이범태(010-2040-8710)",https://marathongo.co.kr/assets/image/race/domestic/10th-nowon-mayor-chairman-marathon-2026-07-05.webp,,,37.653001411589045,127.05421401567487
마라톤GO,8th-ansan-inwangsan-bukaksan-trailrun-2026,https://marathongo.co.kr/raceDetail/domestic/8th-ansan-inwangsan-bukaksan-trailrun-2026,2026-06-14T20:40:09,2026-06-14,제8회안산인왕산북악산TRAILRUN,2026-07-05 09:00 집결,2026-07-05,2026-07-05 09:00 집결,09:00,서울,서울특별시,연세대학교,,11km,[11.0],"[""11km""]",False,False,False,False,트레일,(사)한국산악마라톤연맹,2025-11-13,2026-06-27,접수중,http://koreatrail.net,"한국의 마라톤 역사 손기정 선수 훈련 코스 입니다.
의미를 새기면서 거리는 짧지만 인왕산의 기를 받아 달리면 좋겠습니다.",https://marathongo.co.kr/assets/image/race/domestic/8th-ansan-inwangsan-bukaksan-trailrun-2026.webp,,,37.56433710667622,126.93893572124549
마라톤GO,2026-jeonmahyeop-muju-full-marathon,https://marathongo.co.kr/raceDetail/domestic/2026-jeonmahyeop-muju-full-marathon,2026-06-14T20:40:11,2026-06-14,2026 전마협 무주 풀코스 마라톤,2026-07-11 오전 6시 30분 집결,2026-07-11,2026-07-11 오전 6시 30분 집결,06:30,전북,전북특별자치도,무주 소이나루 공원,,"풀,4km / 8km / 12km / 24km","[42.195, 24.0, 12.0, 8.0, 4.0]","[""풀"", ""24km"", ""12km"", ""8km"", ""4km""]",True,False,False,False,로드,전국마라톤협회,2026-06-02,2026-06-30,접수중,http://mara1080.com/event/48dc9d78-292d-4851-9cc9-bbebcfad0a45,"4km / 8km / 12km / 24km : 참가금 15,000원

Full 코스 : 참가금 20,000원

선착순 800명 
신청 및 입금순 마감됩니다.
조기 마감될 수 있으니 신청을 서둘러 주세요.",https://marathongo.co.kr/assets/image/race/domestic/2026-jeonmahyeop-muju-full-marathon.webp,,,36.0039795764088,127.62206500106
마라톤GO,2026-gwangjesan-trail-run,https://marathongo.co.kr/raceDetail/domestic/2026-gwangjesan-trail-run,2026-06-14T20:40:14,2026-06-14,2026 광제산 트레일 런,2026-07-12 09:10 집결,2026-07-12,2026-07-12 09:10 집결,09:10,경남,경상남도,홍지소류지(진주 명석면 계원리,,"하프,10km,5km","[21.0975, 10.0, 5.0]","[""하프"", ""10km"", ""5km""]",False,True,True,True,트레일,진주시육상연맹,2026-06-08,2026-06-25,접수중,http://www.trailrun.kr,"진주시 명석면의 아름답고 산세좋은 광제산에서 개최되는 광제산 트레일 런은 하프 / 10km / 5km 코스로 구성되어 있습니다.
많은 관심과  참가신청 부탁드립니다.
감사합니다.",https://marathongo.co.kr/assets/image/race/domestic/2026-gwangjesan-trail-run.webp,,,35.277807946306254,128.03626912400262
마라톤GO,2026-ulleungdo-international-trailrunning,https://marathongo.co.kr/raceDetail/domestic/2026-ulleungdo-international-trailrunning,2026-06-14T20:40:17,2026-06-14,2026 울릉도 국제 트레일러닝,2026-07-12 07:00 집결,2026-07-12,2026-07-12 07:00 집결,07:00,경북,경상북도,울릉 공설운동장,,40km,[40.0],"[""40km""]",False,False,False,False,트레일,OSK 아웃도어스포츠코리아,2025-08-04,2026-05-30,마감,http://osk.run/,"▣ 대회명 : 2026 울릉도 국제 트레일러닝 대회
▣ 일  시 : 2025. 7. 12. (일) 오전 7시
▣ 장  소 : 울릉도 해담길 일대 (출발 : 울릉군공설운동장)
▣ 제한시간: 27km (9시간) / 40 km (11시간)
▣ 코스길이: 27km / 40 km
▣ 참가비: 599,000 원
▣ 선수등록: OSK 홈페이지 사전 등록
▣ 기념품: 대회 기념 트레일러닝 용품, 배번, 모바일기록증, 그외 아웃도어용품 등
▣ 주최 / 주관: OSK아웃도어스포츠코리아
▣ 후원 : 울릉크루즈, 대아리조트 등
▣ 참가인원 : 400명

▣ 필수 준비물 : 트레일러닝화 , 트레일러닝 베스트, 방수쟈켓, 물병, 휴대폰, 서바이벌 블랭킷, 헤드랜턴, 개인간식, 현금, 카드, 호루라기(휘슬), 소프트컵
▣ 짐 보관 가능(운영본부) - 대회 참가전 최소화 (여행짐은 숙소에 보관)

▣ 천재지변 및 재난상황, 국가적 비상 사태시 대회를 취소할 수 있으며 참가비 환불은 없습니다.

▣ 포함사항
여객선 탑승비(왕복), 울릉도내 숙소비( 2박_3인1실 기준)
대회 참가비 : 배번, 기념품, 경품 참가, 완주후 스낵등, 셔틀버스(대회당일) 이용

▣ 불포함사항
개인여행자보험, 개인식사, 도내 교통비(선착장 이동),독도 왕복크루즈비 등

▣ 불가 사항
1인 여행 짐 제한 (배낭 혹은 캐리어 1개까지 가능)
사이즈 제한 : 높이 70cm 너비 40cm 깊이 40cm (60리터 이하, 28인치 이하)
자전거, 캠핑장비 불가 (셔틀버스 이용 불가), 규정 짐 외에는 직접 이동 (짐보관 불가)

▣ 크루즈 일정 변경 안내
개인 일정상 탑승 일자 변경이 가능합니다 (예: 7/10 출발 , 7/15 귀항등)
(일정 조정으로 인한 추가 비용 발생은 개인부담, 포함사항 이용불가로 인한 참가비 환불 없음)

▣ 숙소 배정 안내
7/1 이후 공지사항에 객실표기하며, 현장에서 조정은 불가합니다.
(남녀 구분, 숙소 랜덤 배정, 2인실, 6인실 등 별도 요청은 26.6.15 이후에 별도 신청받습니다)

▣ 독도 크루즈(유료) 여행 안내
독도 크루즈의 경우, 26.6.15 이후에 별도 신청 받습니다.
(왕복 크루즈 비용은 유료이며, 참가비에 포함되지 않습니다)

▣ 환불 규정
~2025.12.31(수) 취소시 : 참가비 100% 환불
~2026.4.30(목) 취소시 : 30,000(5%) 공제후 환불
~2026.5/31(일) 취소시 : 120,000원(20%) 공제후 환불
~2026.6/14(일) 취소시 : 240,000원(40%) 공제후 환불
2026.6/15(월) ~ : 이후 환불 불가",https://marathongo.co.kr/assets/image/race/domestic/2026-ulleungdo-international-trailrunning.webp,,,37.5104328260623,130.813689916647
마라톤GO,2nd-ulleung-night-run-2026-07-18,https://marathongo.co.kr/raceDetail/domestic/2nd-ulleung-night-run-2026-07-18,2026-06-14T20:40:20,2026-06-14,제2회 울릉나이트런,2026-07-18 19:30 집결,2026-07-18,2026-07-18 19:30 집결,19:30,경북,경상북도,울릉군 현포항,,10km,[10.0],"[""10km""]",False,False,True,False,야간,대저투어,2026-05-18,2026-06-21,접수중,http://forms.gle/wZenaiNwaS7MtRYa6,200명대회로 구글폼으로 접수합니다.,https://marathongo.co.kr/assets/image/race/domestic/2nd-ulleung-night-run-2026-07-18.webp,,,37.5294920839273,130.823657278747
마라톤GO,2026-korea-night-run-taebaek,https://marathongo.co.kr/raceDetail/domestic/2026-korea-night-run-taebaek,2026-06-14T20:40:23,2026-06-14,2026 코리아 나이트 런 태백,2026-07-18 17:00 집결,2026-07-18,2026-07-18 17:00 집결,17:00,강원,강원특별자치도,O2 리조트,,"28K, 17K, 7K","[28.0, 17.0, 7.0]","[""28km"", ""17km"", ""7km""]",False,False,False,False,야간,"태백시, 태백시 철인3종 협회",2026-05-22,2026-05-22,마감,http://koreanightrun.imweb.me/main,"대한민국 역사의 산실인 백두대간을 은하수 아래에서 달리는 절호의 기회

KOREA NIGHT RUN 2026은
어둠이 내린 태백에서 나만의 빛을 밝히며 한계를 시험하는 나이트 트레일 러닝입니다.

한여름 밤 빛의 향연, 어둠을 가르는 트레일러너들의 축제에 여러분을 초대합니다.",https://marathongo.co.kr/assets/image/race/domestic/2026-korea-night-run-taebaek.webp,,,37.1707711040751,128.948201824057
마라톤GO,16th-taejongdae-summer-national-marathon-2026,https://marathongo.co.kr/raceDetail/domestic/16th-taejongdae-summer-national-marathon-2026,2026-06-14T20:40:26,2026-06-14,제16회 태종대혹서기전국마라톤,2026-07-19 06시 집결,2026-07-19,2026-07-19 06시 집결,06:00,부산,부산광역시,태종대공원,,"하프,10km,7km","[21.0975, 10.0, 7.0]","[""하프"", ""10km"", ""7km""]",False,True,True,False,로드,(사)부산아마추어마라톤클럽연맹,2026-04-20,2026-06-14,접수중,http://www.bsama.co.kr/index.asp,태종대혹서기 전국마라톤,https://marathongo.co.kr/assets/image/race/domestic/16th-taejongdae-summer-national-marathon-2026.webp,,,35.07548318107214,129.07578374336026
